shapeId,shapeType,shapeLabel,pointId,longitude,latitude,source
535,POINT,,0,73.2351337461912,33.6016301995534,
536,POINT,,0,73.22586403183573,33.580180877216314,
537,POINT,,0,73.23582039169901,33.57374504063893,
538,POINT,,0,73.23324547104471,33.568166927448395,
539,POINT,,0,73.24011192612284,33.56802389416595,
540,POINT,,0,73.27822075180643,33.602916989289575,
541,POINT,,0,73.28195629933322,33.6056169990356,
542,POINT,,0,73.27079830983126,33.61991292289771,
543,POINT,,0,73.28195629933322,33.626488251623094,
544,POINT,,0,73.2829531617446,33.62760110723858,
545,POINT,,0,73.29222287610007,33.61559376184272,
546,POINT,,0,73.29222287610007,33.61559376184272,
547,POINT,,0,73.29493235679807,33.61615527923681,
548,POINT,,0,73.26643656822385,33.59656840882869,
549,POINT,,0,73.28446101280393,33.620014940439894,
550,POINT,,0,73.25030039879026,33.61343911773262,
551,POINT,,0,73.26163004966917,33.6261614513973,
552,POINT,,0,73.26060008140745,33.60629091529965,
553,POINT,,0,73.28514765831174,33.61401094832052,
554,POINT,,0,73.26609324546995,33.60814950495303,
555,POINT,,0,73.18676545272513,33.575434879115114,
556,POINT,,0,73.18813874374075,33.60775160002519,
557,POINT,,0,73.15964295516653,33.59087977822576,
558,POINT,,0,73.19672181258841,33.58973580642872,
559,POINT,,0,73.21114136825247,33.579439377655014,
560,POINT,,0,73.15313907458555,33.536519020244256,
561,POINT,,0,73.13288303210508,33.52707485679554,
562,POINT,,0,73.13219638659727,33.53337108038434,
563,POINT,,0,73.12395664050352,33.51247730256375,
564,POINT,,0,73.13219638659727,33.52879205415193,
565,POINT,,0,73.16172214343321,33.536519020244256,
566,POINT,,0,73.1280765135504,33.52650245009893,
567,POINT,,0,73.14764591052305,33.52821965882209,
568,POINT,,0,73.11365695788633,33.515912242828755,
569,POINT,,0,73.09477420642149,33.522495497136134,
570,POINT,,0,73.15348239733946,33.531367786247024,
571,POINT,,0,73.12704654528868,33.51505352054765,
572,POINT,,0,73.17682834460508,33.524785207275976,
573,POINT,,0,73.33606491968273,33.70057842755165,
574,POINT,,0,73.28559647485851,33.721141099572506,
575,POINT,,0,73.25160752222179,33.74855033520304,
576,POINT,,0,73.2000393951269,33.57432234161685,
577,POINT,,0,73.17497683409174,33.564310153441475,
578,POINT,,0,73.1564374053808,33.5937712732859,
579,POINT,,0,73.153396950375,33.51953777078105,
580,POINT,,0,73.12146793426172,33.50408011343456,
581,POINT,,0,73.08816562713281,33.51896531419965,
582,POINT,,0,73.12902103484765,33.521827559221535,
583,POINT,,0,73.14859043182031,33.528124164867116,
584,POINT,,0,73.12764774383203,33.510378010883855,
585,POINT,,0,73.15099369109765,33.525548336150415,
586,POINT,,0,73.13279758514062,33.515816735284496,
587,POINT,,0,73.10704837859765,33.5232586462146,
588,POINT,,0,73.1647266012539,33.52697936157634,
589,POINT,,0,73.16609989226953,33.54472210931874,
590,POINT,,0,73.14172397674218,33.520110223573965,
591,POINT,,0,73.10133975363647,33.672803094813865,
592,POINT,,0,73.10906451559936,33.68137424271597,
593,POINT,,0,73.09378665305053,33.66308809441157,
594,POINT,,0,73.10030978537475,33.65808729885175,
595,POINT,,0,73.11490100241576,33.682231310514126,
596,POINT,,0,73.12193911887084,33.68623084726071,
